id|name|start|end|location_id|school_id|season_id|url|special_message|created|updated|active|insurance|venue|photo_password|medical_report|photo_url|registration|public_price|show_payment_parent|show_rebate_parent|reminder_camp_days|reminder_discount_days|end_registration|start_registration|special_message_admin|show_paypal_button|paypal_button|currency_id|occupancy_camp|show_payment_order
20088|Colegio Internacional 1ro y 2do de SEC - Jun 2015|2015-06-05 07:30:00-05|2015-06-07 18:00:00-05|32|16|2|http://www.kincamp.com/inter|<ul class="tabs-content" style="padding-right: 0px; padding-left: 0px; margin: 0px 0px 20px; border: 0px; font-family: 'Droid Sans'; font-stretch: inherit; line-height: 20.1500015258789px; vertical-align: baseline; list-style: none; color: rgb(119, 119, 119);">\n\t<li class="active" data-href="tab-6" style="margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; line-height: 18px; vertical-align: baseline;">El costo del campamento es de<strong style="margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-stretch: inherit; line-height: inherit; vertical-align: baseline;">&nbsp;$3,500 pesos</strong>&nbsp;(Tres mil quinientos&nbsp;pesos 00/100MN) <strong style="margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-stretch: inherit; line-height: inherit; vertical-align: baseline;">.</strong>\n\n\t<p style="margin: 0px 0px 20px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; line-height: 21px; vertical-align: baseline;">&nbsp;</p>\n\t</li>\n\t<li class="active" data-href="tab-6" style="margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-stretch: inherit; line-height: 18px; vertical-align: baseline;">\n\t<p style="font-weight: inherit; margin: 0px 0px 20px; padding: 0px; border: 0px; border-image-source: initial; border-image-slice: initial; border-image-width: initial; border-image-outset: initial; border-image-repeat: initial; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-stretch: inherit; line-height: 21px; vertical-align: baseline;">Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n\t<p style="font-weight: inherit; margin: 0px 0px 20px; padding: 0px; border: 0px; border-image-source: initial; border-image-slice: initial; border-image-width: initial; border-image-outset: initial; border-image-repeat: initial; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-stretch: inherit; line-height: 21px; vertical-align: baseline;">*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n\t<p style="font-weight: inherit; margin: 0px 0px 20px; padding: 0px; border: 0px; border-image-source: initial; border-image-slice: initial; border-image-width: initial; border-image-outset: initial; border-image-repeat: initial; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-stretch: inherit; line-height: 21px; vertical-align: baseline;"><strong style="margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-stretch: inherit; line-height: inherit; vertical-align: baseline;">BBVA BANCOMER</strong><br />\n\t<strong style="margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-stretch: inherit; line-height: inherit; vertical-align: baseline;">OLGA MORENO MU&Ntilde;OZ</strong><br />\n\t<strong style="margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-stretch: inherit; line-height: inherit; vertical-align: baseline;">Cta 0193076644 &nbsp;Clabe 012180001930766444</strong></p>\n\n\t<p style="font-weight: inherit; margin: 0px 0px 20px; padding: 0px; border: 0px; border-image-source: initial; border-image-slice: initial; border-image-width: initial; border-image-outset: initial; border-image-repeat: initial; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-stretch: inherit; line-height: 21px; vertical-align: baseline;">*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n\t<p style="margin: 0px 0px 20px; padding: 0px; border: 0px; border-image-source: initial; border-image-slice: initial; border-image-width: initial; border-image-outset: initial; border-image-repeat: initial; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-stretch: inherit; line-height: 21px; vertical-align: baseline;"><span style="font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; margin: 0px; padding: 0px; border: 0px; border-image-source: initial; border-image-slice: initial; border-image-width: initial; border-image-outset: initial; border-image-repeat: initial; font-stretch: inherit; vertical-align: baseline;">Por cuestiones de log&iacute;stica y organizaci&oacute;n, se establece la siguiente FECHA LIMITE para pago y registro:</span></p>\n\t</li>\n\t<li class="active" data-href="tab-6" style="margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-stretch: inherit; line-height: 18px; vertical-align: baseline;">\n\t<p style="margin: 0px 0px 20px; padding: 0px; border: 0px; border-image-source: initial; border-image-slice: initial; border-image-width: initial; border-image-outset: initial; border-image-repeat: initial; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-stretch: inherit; line-height: 21px; vertical-align: baseline;"><strong>VIERNES 29 de MAYO de 2015</strong></p>\n\n\t<p style="font-weight: inherit; margin: 0px 0px 20px; padding: 0px; border: 0px; border-image-source: initial; border-image-slice: initial; border-image-width: initial; border-image-outset: initial; border-image-repeat: initial; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-stretch: inherit; line-height: 21px; vertical-align: baseline;"><span style="font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit;">Te pedimos enviar tu comprobante de pago v&iacute;a mail a info@kincamp.com o v&iacute;a fax al 52574937 indicando nombre del acampador, grado escolar y nombre de la escuela.</span></p>\n\n\t<p style="font-weight: inherit; margin: 0px 0px 20px; padding: 0px; border: 0px; border-image-source: initial; border-image-slice: initial; border-image-width: initial; border-image-outset: initial; border-image-repeat: initial; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-stretch: inherit; line-height: 21px; vertical-align: baseline;">**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>\n\t</li>\n</ul>\n|2015-05-07|2015-06-04|t|50000|el Colegio|kincampinter|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20245|Capacitación PITS Oct. 2016 |2016-10-29 09:00:00-05|2016-10-29 18:00:00-05||119|9|||2016-09-14|2016-10-27|t|0|-|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20254|Seminario Integración Olinca 5to. Oct. 2016|2016-10-20 07:00:00-05|2016-10-20 18:00:00-05|43|5|9|http://www.kincamp.com/olinca||2016-09-20|2016-10-18|t|150000|el colegio|kincampolinca|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20303|Piaget Prefirst Mayo 2017|2017-05-31 08:00:00-05|2017-06-02 16:00:00-05|25|123|51|http://www.kincamp.com/piaget||2017-02-28|2017-05-31|t|150000|el colegio|kincamppiaget|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20284|Capacitación Proactivo Junio 2016|2017-06-10 09:00:00-05|2017-06-10 18:00:00-05||119|53|||2016-12-12|2017-06-07|t|0|Parque Tamayo|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20312|Campamento de Beneficencia Mayo 2017|2017-06-12 07:00:00-05|2017-06-16 18:00:00-05|34|103|51|||2017-05-23|2017-06-09|t|150000|el colegio|kincampbeneficencia|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
337|PRUEBA VERANO|2013-10-01 01:00:00-05|2013-10-04 01:00:00-05|32|1|15|||2013-09-13|2014-04-30|t||||||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
167|MARYMOUNT|2011-02-03 00:00:00-06|2011-02-06 00:00:00-06|14|65|30|http://marymount.grupo-kin.com/||2010-09-21|2015-03-23|t|50000|El Colegio|kincampmarymount|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20144|Greengates J3 May 2016|2016-05-23 08:00:00-05|2016-05-26 16:00:00-05|34|22|7|http://www.kincamp.com/greengates||2015-09-14|2016-05-24|t|150000|at school|kincampgreengates|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20069|Verano Senior 2015|2015-07-19 07:00:00-05|2015-08-01 13:00:00-05|32|104|5|http://kincamp.com/senior|<p style="line-height: 20.7999992370605px;">&iexcl;Paga el campamento o aparta tu lugar con tu tarjeta de cr&eacute;dito en PAYPAL!</p>\n\n<p style="line-height: 20.7999992370605px;">* Pagando con Paypal los precios pueden variar.</p>\n\n<p>&nbsp;</p>\n|2014-12-11|2015-07-20|t|50000|el Parque México|kincampsenior|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20166|Capacitación PITS|2015-12-08 09:30:00-06|2015-12-08 16:00:00-06|13|104|6|||2015-11-19|2015-12-07|t|0|Monumento a Gandhí|no hay|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20020|Marymount Senior Integration 2015|2015-01-30 07:00:00-06|2015-02-02 18:00:00-06|32|65|2|http://www.grupo-kin.com/marymount|<p>Recuerda&nbsp;llevar una muda de ropa blanca&nbsp;&quot;presentable&quot; para la &uacute;ltima cena, un traje de ba&ntilde;o para la parrillada del Super Bowl y tenis,&nbsp;pantalones c&oacute;modos y un Sleeping Bag para el d&iacute;a &quot;Survivor&quot; que pasaremos en el bosque.&nbsp;</p>\n|2014-09-23|2015-01-29|t|150000|el colegio|kinmarymount|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20077|Francés Hidalgo 6to Prim. 2015|2015-05-29 07:30:00-05|2015-05-31 18:00:00-05|5|113|2|http://www.kincamp.com/cfh||2015-02-19|2015-05-28|t|50000|el colegio |kincampcfh|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20153|Columbia 3ro. Secundaria Nov. 2015|2015-11-20 07:30:00-06|2015-11-22 18:00:00-06|35|105|3|http://www.kincamp.com/columbia||2015-10-05|2015-11-23|t|50000|el Colegio|kincampcolumbia|uploads/camps/medical_report/reporte_medico_camp_20153_Columbia_3ro_Secundaria_Nov_2015.jpg||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20066|Buena Tierra 6to Primaria 2015|2015-07-10 07:00:00-05|2015-07-12 18:00:00-05|25|109|2|http://www.kincamp.com/buenatierra|<p>** Ahora puedes pagar el campamento con tu tarjeta de cr&eacute;dito/d&eacute;bito a trav&eacute;s de PAYPAL. (** OJO, en pagos con tarjeta aplica un 5% de comisi&oacute;n).</p>\n|2014-11-14|2015-11-24|t|50000|el colegio |kincampbuenatierra|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20081|Dia del Niño London Cuerna 2015|2015-04-30 09:00:00-05|2015-04-30 12:00:00-05|30|10|2|||2015-03-13|2015-04-27|t|0|Escuela|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20154|LIMEH Coyoacán Mayo 2016|2016-05-20 07:00:00-05|2016-05-21 19:00:00-05|25|60|7|http://www.kincamp.com/limeh||2015-10-05|2016-05-19|t|150000|el Colegio|kincamplimeh|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20161|Olinca Prepri Abril 2016|2016-04-21 07:00:00-05|2016-04-23 18:00:00-05|9|5|7|http://www.kincamp.com/olinca||2015-11-12|2016-04-20|t|150000|el Colegio|kincampolinca|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20092|ASF New Student Retreat 2015|2015-08-28 06:30:00-05|2015-08-28 17:00:00-05|8|7|6|http://kincamp.com/asf||2015-05-19|2015-08-28|t|50000|School|kincampasf|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20149|Hamilton Secundaria Mayo 2016|2016-05-26 06:00:00-05|2016-05-29 18:30:00-05|14|54|7|http://www.kincamp.com/hamilton||2015-09-28|2016-05-26|t|150000|el Colegio|kincamphamilton|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20141|Xochimilco: Tomás Moro Lomas 2do. primaria Nov. 2015|2015-11-25 08:00:00-06|2015-11-25 17:00:00-06||128|3|http://www.kincamp.com/tml||2015-09-14|2016-08-22|t|0|el colegio|kincamptml|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20152|Centro Educativo Moderno Marzo 2016|2016-03-04 09:30:00-06|2016-03-06 18:00:00-06|9|57|7|http://www.kincamp.com/cem||2015-10-05|2016-03-04|t|150000|el Colegio|kincampcem|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20170|Convivio Tomás Moro 5to. Enero 2016|2016-01-26 07:00:00-06|2016-01-26 18:00:00-06||119|7|http://www.kincamp.com/tomasmoro||2015-12-06|2016-01-26|t|150000|el colegio|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20214|Alqimia 4.0 Agosto 2016|2016-08-26 07:00:00-05|2016-08-28 18:00:00-05|25|119|8|http://www.kincamp.com/||2016-08-08|2016-08-25|t|150000|-|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20205|New Students Retreat August 2016|2016-08-26 06:30:00-05|2016-08-26 16:15:00-05|41|7|8|http://www.kincamp.com/nsr||2016-06-21|2016-09-19|t|150000|at college|kincampnsr|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20223|Capacitación 2016-2|2016-09-10 11:29:12-05|2016-09-10 20:00:00-05|32|104|9|||2016-08-29|2016-09-10|t|0|Cibeles|kincamp|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20137|Fernando de Magallanes Dic. 2015|2015-12-04 12:00:00-06|2015-12-06 18:00:00-06|32|120|3|http://www.kincamp.com/magallanes|<p style="margin: 0px 0px 20px; padding: 0px; border: 0px; font-stretch: inherit; line-height: 21px; font-family: 'Droid Sans'; vertical-align: baseline; color: rgb(119, 119, 119); text-align: center;">El costo del campamento es de $3,300 pesos (Tres mil trescientos pesos 00/100MN).</p>\n\n<p style="margin: 0px 0px 20px; padding: 0px; border: 0px; font-stretch: inherit; line-height: 21px; font-family: 'Droid Sans'; vertical-align: baseline; color: rgb(119, 119, 119); text-align: center;">El pago se realiza directamente en la caja del colegio.</p>\n|2015-09-10|2015-12-07|t|50000|el Colegio|kincampfm|uploads/camps/medical_report/reporte_medico_camp_20137_Fernando_de_Magallanes_Dic_2015.JPG||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20224|Columbia 1ro. sec. Nov. 2016|2016-11-11 07:30:00-06|2016-11-13 18:00:00-06|25|105|9|http://www.kincamp.com/columbia||2016-08-29|2016-11-11|t|150000|el colegio|kincampcolumbia|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20253|Seminario Inetgración Olinca Prepri Oct. 2016|2016-10-26 07:00:00-05|2016-10-26 18:00:00-05|43|5|9|http://www.kincamp.com/olinca||2016-09-20|2016-10-26|t|150000|el colegio|kincampolinca|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20304|Kin Corp: Clarke Modet|2017-03-24 07:00:00-06|2017-03-24 06:00:00-06||119|51|||2017-03-02|2017-03-21|t|0|Barranca del muerto e Insurgentes / Santa Fé|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20246|Capacitación Inclusión Dic. 2016|2016-12-03 09:00:00-06|2016-12-04 18:00:00-06||119|9|||2016-09-14|2016-12-03|t|0|-|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20220|Decroly 3ra. Sección Febrero 2017|2017-02-13 07:00:00-06|2017-02-16 18:00:00-06|32|119|51|http://www.kincamp.com/||2016-08-25|2017-02-13|t|150000|el colegio|kincamp|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20247|Reclutamiento Masivo Enero 2017|2017-01-07 09:00:00-06|2017-01-07 18:00:00-06||119|51|||2016-09-14|2017-01-07|t|0|-|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20283|Capacitación Protección Civil Mayo 2016|2017-05-13 09:00:00-05|2017-05-13 18:00:00-05||119|51|||2016-12-12|2017-05-10|t|0|oficina|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20305|Kin Corp: GNP Operaciones|2017-03-25 07:00:00-06|2017-03-25 18:00:00-06||119|51|||2017-03-02|2017-03-23|t|0|Sport City San Antonio|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20306|Fiesta Linio Marzo 2017|2017-03-16 17:00:00-06|2017-03-16 04:00:00-06||119|51|||2017-03-03|2017-03-16|t|0|Oficina|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20313|GNP Mayo 2017: Vicepresidencia|2017-06-02 07:00:00-05|2017-06-02 18:00:00-05||119|7|||2017-05-25|2017-06-02|t|0|-|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20314|UBER 1|2017-07-13 06:00:00-05|2017-07-13 18:00:00-05||1|53|||2017-06-03|2017-07-11|t|0|oficina|N/A|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
159|EMMANUEL MOUNIER|2011-01-26 00:00:00-06|2011-01-28 00:00:00-06|26|21|30|http://www.mounier.kincamp.com||2010-07-08|2010-07-08|t||||||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
165|EVENTO AEROLINEA|2010-11-22 00:00:00-06|2010-11-26 00:00:00-06|14|1|30|||2010-09-21|2010-09-21|t||||||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20068|Verano Junior 2015|2015-07-19 07:00:00-05|2015-08-01 13:00:00-05|5|104|5|http://kincamp.com/junior|<p>&iexcl;Paga el campamento o aparta tu lugar con tu tarjeta de cr&eacute;dito en PAYPAL!</p>\n\n<p>* Pagando con Paypal los precios pueden variar.</p>\n|2014-12-11|2015-07-24|t|50000|el Parque México|kincampjunior|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20036|Bosque Real Prim. Alta/ Sec. 2015|2015-03-16 07:00:00-06|2015-03-20 15:00:00-06|5|53|2|http://www.kincamp.com/bosquereal||2014-10-01|2015-03-14|t|50000|el colegio para la salida / el Parque para el regreso|kincampbosquereal|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20090|Ruta Kin - Tomas Moro Cuajimalpa 2º 2015|2015-06-17 08:00:00-05|2015-06-17 17:00:00-05||66|2|http://kincamp.com/tomasmoro-cuajimalpa||2015-05-08|2015-09-11|t|0|colegio|kincamptomasmoro|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20093|ASF 7th Grade Camp February 2016|2016-02-22 06:00:00-06|2016-02-26 17:00:00-06|3|7|7|http://www.kincamp.com/asf||2015-05-19|2016-02-22|t|150000|School|kincampasf|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20186|Instituto Piaget Prefirst Junio 2016|2016-06-13 08:00:00-05|2016-06-15 16:00:00-05|32|123|8|http://www.kincamp.com/piaget||2016-03-17|2016-06-20|t|150000|el colegio|kincamppiaget|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20142|Teotihuacán: Tomás Moro Lomas 3ro. primaria Feb. 2016|2016-02-10 07:00:00-06|2016-02-10 17:00:00-06||128|7|http://www.kincamp.com/tml||2015-09-14|2016-08-22|t|0|el colegio|kincamptml|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20162|Formus MTY Mayo 2016|2016-05-03 08:00:00-05|2016-05-05 17:00:00-05|29|17|7|http://www.kincamp.com/formus||2015-11-12|2016-04-30|t|150000|el Hotel Bahía Escondida|kincampformus|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20171|Convivio Tomás Moro 6to. Febrero 2016|2016-02-04 07:00:00-06|2016-02-04 18:00:00-06||119|7|http://www.kincamp.com/tomasmoro||2015-12-06|2016-02-02|t|150000|el colegio|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
247|COLEGIO COYOACAN 2012|2012-06-21 01:00:00-05|2012-06-22 01:00:00-05|2|60|30|http://limeh.kincamp.com||2012-03-07|2012-06-06|t||||||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
253|GREENGATES SCHOOL 2012|2012-06-18 01:00:00-05|2012-06-20 01:00:00-05|19|22|15|http://greengates.kincamp.com||2012-05-24|2012-05-24|t||||||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20029|Sagrado Corazón 2do SEC 2015|2015-02-27 07:30:00-06|2015-03-01 17:30:00-06|32|107|2|http://www.kincamp.com/sagradocorazon|<ul class="tabs-content" style="margin: 0px 0px 20px; padding-right: 0px; padding-left: 0px; border: 0px; font-family: 'Droid Sans'; font-stretch: inherit; line-height: 20.1500015258789px; vertical-align: baseline; list-style: none; color: rgb(119, 119, 119);">\n\t<li class="active" data-href="tab-6" style="margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; line-height: 18px; vertical-align: baseline;">El costo del campamento es de $3,100 pesos (Tres mil cien pesos 00/100MN).\n\t<p style="margin: 0px 0px 20px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; line-height: 21px; vertical-align: baseline;">Ponemos a tu disposici&oacute;n 3 FECHAS de pago y 2 FORMAS de pago:</p>\n\n\t<p style="margin: 0px 0px 20px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; line-height: 21px; vertical-align: baseline;">1ra. Fecha de pago 15 de diciembre 2014 por $1,000<br />\n\t2da. Fecha de pago 15 de enero de 2015 por $1,000<br />\n\t3ra. Fecha de pago 13 de Febrero de 2015 por $1,100</p>\n\n\t<p style="margin: 0px 0px 20px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; line-height: 21px; vertical-align: baseline;">*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n\t<p style="margin: 0px 0px 20px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; line-height: 21px; vertical-align: baseline;">BBVA BANCOMER<br />\n\tOLGA MORENO MU&Ntilde;OZ<br />\n\tCta 0193076644 &nbsp;Clabe 012180001930766444</p>\n\n\t<p style="margin: 0px 0px 20px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; line-height: 21px; vertical-align: baseline;">*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n\t<p style="margin: 0px 0px 20px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; line-height: 21px; vertical-align: baseline;">La fecha l&iacute;mite de pago es el d&iacute;a viernes 13 de Febrero de 2015. Ese d&iacute;a se cierran inscripciones.</p>\n\n\t<p style="margin: 0px 0px 20px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; line-height: 21px; vertical-align: baseline;">Te recordamos enviar tu comprobante de pago v&iacute;a mail a info@kincamp.com o v&iacute;a fax al 52574937 indicando nombre del acampador, grado escolar y nombre de la escuela.</p>\n\n\t<p style="margin: 0px 0px 20px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; line-height: 21px; vertical-align: baseline;">**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>\n\t</li>\n</ul>\n|2014-10-01|2015-02-26|t|50000|El Colegio|kincampsagradocorazon|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20072|Capacitación Primeros Auxilios 2015|2015-02-21 10:00:00-06|2015-02-21 15:00:00-06|4|103|2|||2015-01-14|2015-04-15|t|0|Oficina|Oficina|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20091|Ruta Kin - Tomas Moro Cuajimalpa 3º 2015|2015-06-19 08:00:00-05|2015-06-19 17:00:00-05||66|2|http://kincamp.com/tomasmoro-cuajimalpa||2015-05-08|2015-09-11|t|0|colegio|kincamptomasmoro|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20285|Concentración Kobal Junio 2017|2017-07-06 09:00:00-05|2017-07-07 18:00:00-05||119|53|||2016-12-12|2017-07-06|t|0|-|-|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
20315|UBER 2|2017-07-21 06:00:00-05|2017-07-21 18:00:00-05||1|53|||2017-06-03|2017-07-17|t|0|oficina|N/A|||t|0|f|f|7|7|2019-05-08 07:42:52.250068-05|2019-05-08 07:42:52.347578-05||t||1|0|t
