id|parent_id|camper_id|camp_id|paid|payment_date|created|updated|payment_amount|txn_number|payment_method_id|txn_type_id|currency_id
489|9951|9409|20017|t|2014-10-31|2015-10-11|2017-12-21|0|9409|6|1|1
548|20913|20992|20017|t|2014-10-31|2015-10-11|2017-12-21|0|20992|6|1|1
490|9970|9418|20017|t|2014-10-31|2015-10-11|2017-12-21|0|9418|6|1|1
488|9970|20692|20017|t|2014-10-31|2015-10-11|2017-12-21|0|20692|6|1|1
493|20802|20868|20017|t|2014-09-29|2015-10-11|2017-12-21|0|20868|6|1|1
577|10324|9751|20017|t|2014-10-29|2015-10-11|2017-12-21|0|9751|6|1|1
480|10102|20771|20017|t|2014-10-31|2015-10-11|2017-12-21|0|20771|6|1|1
479|10102|9530|20017|t|2014-09-29|2015-10-11|2017-12-21|0|9530|6|1|1
588|4035|4088|20017|f|2015-10-11|2015-10-11|2017-12-21|0|4088|6|1|1
587|9952|9410|20007|t|2014-11-02|2015-10-11|2017-12-21|0|9410|6|1|1
592|21002|21098|20017|f|2015-10-11|2015-10-11|2017-12-21|0|21098|6|1|1
594|21005|21101|20017|f|2015-10-11|2015-10-11|2017-12-21|0|21101|6|1|1
576|10016|9449|20017|t|2014-11-03|2015-10-11|2017-12-21|0|9449|6|1|1
573|10073|9500|20017|t|2014-11-03|2015-10-11|2017-12-21|0|9500|6|1|1
528|20900|20973|20017|t|2014-11-03|2015-10-11|2017-12-21|0|20973|6|1|1
572|20865|21069|20017|t|2014-11-03|2015-10-11|2017-12-21|0|21069|6|1|1
527|20900|20972|20017|t|2014-11-03|2015-10-11|2017-12-21|0|20972|6|1|1
525|20895|20964|20017|t|2014-11-03|2015-10-11|2017-12-21|0|20964|6|1|1
485|10095|9520|20017|t|2014-11-03|2015-10-11|2017-12-21|0|9520|6|1|1
478|20712|20767|20017|t|2014-11-03|2015-10-11|2017-12-21|0|20767|6|1|1
469|9957|9414|20017|t|2014-11-03|2015-10-11|2017-12-21|0|9414|6|1|1
464|10016|20712|20017|t|2014-11-03|2015-10-11|2017-12-21|0|20712|6|1|1
558|20943|21032|20007|t|2014-10-31|2015-10-11|2017-12-21|0|21032|6|1|1
595|6369|9419|20007|t|2014-11-03|2015-10-11|2017-12-21|0|9419|6|1|1
586|9355|8872|20007|t|2014-11-04|2015-10-11|2017-12-21|0|8872|6|1|1
481|9985|9430|20007|t|2014-11-04|2015-10-11|2017-12-21|0|9430|6|1|1
475|9960|20749|20017|t|2014-11-04|2015-10-11|2017-12-21|0|20749|6|1|1
474|9960|9417|20017|t|2014-11-04|2015-10-11|2017-12-21|0|9417|6|1|1
598|9923|9382|20007|t|2014-11-04|2015-10-11|2017-12-21|0|9382|6|1|1
599|6486|9401|20007|t|2014-11-04|2015-10-11|2017-12-21|0|9401|6|1|1
603|9987|9432|20007|t|2014-11-04|2015-10-11|2017-12-21|0|9432|6|1|1
604|9944|9405|20007|t|2014-11-04|2015-10-11|2017-12-21|0|9405|6|1|1
597|21009|21107|20007|t|2014-11-05|2015-10-11|2017-12-21|0|21107|6|1|1
601|10012|9443|20007|t|2014-11-05|2015-10-11|2017-12-21|0|9443|6|1|1
549|20914|20993|20007|t|2014-11-06|2015-10-11|2017-12-21|0|20993|6|1|1
483|9932|9389|20007|t|2014-11-06|2015-10-11|2017-12-21|0|9389|6|1|1
565|6658|6522|20025|t|2014-11-11|2015-10-11|2017-12-21|0|6522|6|1|1
566|6658|21056|20025|t|2014-11-11|2015-10-11|2017-12-21|0|21056|6|1|1
507|20835|20900|20025|t|2014-11-26|2015-10-11|2017-12-21|0|20900|6|1|1
562|6677|6541|20025|t|2015-01-08|2015-10-11|2017-12-21|0|6541|6|1|1
499|20829|20894|20025|t|2015-01-13|2015-10-11|2017-12-21|0|20894|6|1|1
571|20972|21067|20025|t|2015-01-13|2015-10-11|2017-12-21|0|21067|6|1|1
556|20932|21017|20025|t|2015-01-30|2015-10-11|2017-12-21|0|21017|6|1|1
570|20966|21061|20025|t|2015-01-30|2015-10-11|2017-12-21|0|21061|6|1|1
569|20966|21060|20025|t|2015-01-30|2015-10-11|2017-12-21|0|21060|6|1|1
517|20827|20932|20025|t|2015-02-03|2015-10-11|2017-12-21|0|20932|6|1|1
567|20968|21058|20025|t|2015-02-04|2015-10-11|2017-12-21|0|21058|6|1|1
530|6852|6706|20025|t|2015-02-04|2015-10-11|2017-12-21|0|6706|6|1|1
551|20915|20994|20025|t|2015-01-21|2015-10-11|2017-12-21|0|20994|6|1|1
596|21008|21106|20018|t|2015-03-20|2015-10-11|2017-12-21|0|21106|6|1|1
589|9921|9380|20007|t|2014-11-03|2015-10-11|2017-12-21|0|9380|6|1|1
606|7435|21109|20007|t|2014-11-04|2015-10-11|2017-12-21|0|21109|6|1|1
610|21007|21104|20017|f|2015-10-11|2015-10-11|2017-12-21|0|21104|6|1|1
607|9955|9427|20007|t|2014-11-05|2015-10-11|2017-12-21|0|9427|6|1|1
609|21017|21116|20007|t|2014-11-05|2015-10-11|2017-12-21|0|21116|6|1|1
614|8003|9463|20007|t|2014-11-06|2015-10-11|2017-12-21|0|9463|6|1|1
612|6488|21129|20007|t|2014-11-06|2015-10-11|2017-12-21|0|21129|6|1|1
613|9934|9393|20007|t|2014-11-06|2015-10-11|2017-12-21|0|9393|6|1|1
615|9980|9423|20007|t|2014-11-06|2015-10-11|2017-12-21|0|9423|6|1|1
617|9926|9384|20007|t|2014-11-08|2015-10-11|2017-12-21|0|9384|6|1|1
620|10027|9458|20007|t|2014-11-10|2015-10-11|2017-12-21|0|9458|6|1|1
623|7927|9399|20007|t|2014-11-10|2015-10-11|2017-12-21|0|9399|6|1|1
622|10026|9457|20007|t|2014-11-10|2015-10-11|2017-12-21|0|9457|6|1|1
626|9974|9420|20007|t|2014-11-10|2015-10-11|2017-12-21|0|9420|6|1|1
611|21020|21119|20007|t|2014-11-10|2015-10-11|2017-12-21|0|21119|6|1|1
619|21031|21137|20007|t|2014-11-10|2015-10-11|2017-12-21|0|21137|6|1|1
625|7496|21138|20007|t|2014-11-10|2015-10-11|2017-12-21|0|21138|6|1|1
631|21016|21142|20007|f|2015-10-11|2015-10-11|2017-12-21|0|21142|6|1|1
633|21042|21150|20059|t|2014-11-24|2015-10-11|2017-12-21|0|21150|6|1|1
637|21055|21164|20066|t|2014-11-24|2015-10-11|2017-12-21|0|21164|6|1|1
636|21055|21163|20060|t|2014-11-24|2015-10-11|2017-12-21|0|21163|6|1|1
663|21095|21204|20025|t|2014-12-04|2015-10-11|2017-12-21|0|21204|6|1|1
676|21113|21220|20066|t|2014-12-04|2015-10-11|2017-12-21|0|21220|6|1|1
691|21127|21235|20066|t|2014-12-14|2015-10-11|2017-12-21|0|21235|6|1|1
753|4967|5046|20018|t|2014-12-18|2015-10-11|2017-12-21|0|5046|6|1|1
766|21198|21308|20025|t|2015-01-07|2015-10-11|2017-12-21|0|21308|6|1|1
709|21141|21252|20018|t|2015-01-13|2015-10-11|2017-12-21|0|21252|6|1|1
647|20051|21190|20059|t|2015-01-12|2015-10-11|2017-12-21|0|21190|6|1|1
643|21076|21186|20059|t|2015-01-25|2015-10-11|2017-12-21|0|21186|6|1|1
645|21080|21188|20059|t|2015-01-27|2015-10-11|2017-12-21|0|21188|6|1|1
653|21087|21196|20059|t|2015-01-28|2015-10-11|2017-12-21|0|21196|6|1|1
677|21114|21221|20025|t|2015-01-27|2015-10-11|2017-12-21|0|21221|6|1|1
683|21122|21228|20025|t|2015-02-05|2015-10-11|2017-12-21|0|21228|6|1|1
655|21088|21197|20059|t|2015-02-05|2015-10-11|2017-12-21|0|21197|6|1|1
648|21083|21191|20059|t|2015-02-06|2015-10-11|2017-12-21|0|21191|6|1|1
667|21101|21208|20059|t|2015-02-14|2015-10-11|2017-12-21|0|21208|6|1|1
640|21073|21182|20059|t|2015-02-16|2015-10-11|2017-12-21|0|21182|6|1|1
649|21084|21192|20059|t|2015-02-16|2015-10-11|2017-12-21|0|21192|6|1|1
650|21084|21193|20059|t|2015-02-16|2015-10-11|2017-12-21|0|21193|6|1|1
671|21105|21212|20059|t|2015-02-16|2015-10-11|2017-12-21|0|21212|6|1|1
652|21086|21195|20059|t|2015-02-16|2015-10-11|2017-12-21|0|21195|6|1|1
651|21085|21194|20059|t|2015-02-16|2015-10-11|2017-12-21|0|21194|6|1|1
646|21081|21189|20059|t|2015-02-16|2015-10-11|2017-12-21|0|21189|6|1|1
656|21089|21198|20059|t|2015-02-16|2015-10-11|2017-12-21|0|21198|6|1|1
658|21091|21200|20059|t|2015-02-17|2015-10-11|2017-12-21|0|21200|6|1|1
657|21078|21199|20059|t|2015-02-13|2015-10-11|2017-12-21|0|21199|6|1|1
644|21079|21187|20059|t|2015-02-17|2015-10-11|2017-12-21|0|21187|6|1|1
761|21191|21301|20059|t|2015-02-18|2015-10-11|2017-12-21|0|21301|6|1|1
668|21102|21209|20059|t|2015-02-19|2015-10-11|2017-12-21|0|21209|6|1|1
673|21109|21216|20059|t|2015-02-19|2015-10-11|2017-12-21|0|21216|6|1|1
669|21103|21210|20059|t|2015-02-20|2015-10-11|2017-12-21|0|21210|6|1|1
641|21074|21183|20059|t|2015-02-20|2015-10-11|2017-12-21|0|21183|6|1|1
634|21048|21156|20059|t|2015-02-20|2015-10-11|2017-12-21|0|21156|6|1|1
719|7432|21261|20066|t|2015-02-27|2015-10-11|2017-12-21|0|21261|6|1|1
638|21070|21179|20060|t|2015-03-17|2015-10-11|2017-12-21|0|21179|6|1|1
763|21193|21302|20018|t|2015-03-18|2015-10-11|2017-12-21|0|21302|6|1|1
764|21194|21303|20060|t|2015-03-30|2015-10-11|2017-12-21|0|21303|6|1|1
685|21051|21230|20066|t|2015-03-31|2015-10-11|2017-12-21|0|21230|6|1|1
754|21051|21157|20060|t|2015-03-31|2015-10-11|2017-12-21|0|21157|6|1|1
745|21177|21288|20066|t|2015-05-06|2015-10-11|2017-12-21|0|21288|6|1|1
710|21142|21253|20066|t|2015-05-25|2015-10-11|2017-12-21|0|21253|6|1|1
689|21125|21233|20066|t|2015-05-28|2015-10-11|2017-12-21|0|21233|6|1|1
707|21139|21250|20060|t|2015-06-01|2015-10-11|2017-12-21|0|21250|6|1|1
708|21140|21251|20066|t|2015-06-01|2015-10-11|2017-12-21|0|21251|6|1|1
729|21147|21272|20060|t|2015-06-02|2015-10-11|2017-12-21|0|21272|6|1|1
744|21163|21287|20060|t|2015-06-04|2015-10-11|2017-12-21|0|21287|6|1|1
733|21166|21276|20060|t|2015-06-05|2015-10-11|2017-12-21|0|21276|6|1|1
718|7432|7292|20060|t|2015-06-08|2015-10-11|2017-12-21|0|7292|6|1|1
635|21052|21159|20060|t|2015-06-08|2015-10-11|2017-12-21|0|21159|6|1|1
723|21154|21265|20060|t|2015-06-08|2015-10-11|2017-12-21|0|21265|6|1|1
752|21183|21294|20066|t|2015-06-08|2015-10-11|2017-12-21|0|21294|6|1|1
666|21098|21207|20060|t|2015-06-09|2015-10-11|2017-12-21|0|21207|6|1|1
694|21130|21239|20060|t|2015-06-10|2015-10-11|2017-12-21|0|21239|6|1|1
674|21110|21217|20060|t|2015-06-11|2015-10-11|2017-12-21|0|21217|6|1|1
675|21112|21219|20066|t|2015-06-11|2015-10-11|2017-12-21|0|21219|6|1|1
726|21158|21268|20060|t|2015-06-11|2015-10-11|2017-12-21|0|21268|6|1|1
682|21121|21227|20060|t|2015-06-15|2015-10-11|2017-12-21|0|21227|6|1|1
739|21173|21282|20060|t|2015-06-15|2015-10-11|2017-12-21|0|21282|6|1|1
727|21159|21269|20060|t|2015-06-15|2015-10-11|2017-12-21|0|21269|6|1|1
715|21082|21258|20060|t|2015-06-15|2015-10-11|2017-12-21|0|21258|6|1|1
734|21167|21277|20066|t|2015-06-15|2015-10-11|2017-12-21|0|21277|6|1|1
725|21157|21267|20060|t|2015-06-15|2015-10-11|2017-12-21|0|21267|6|1|1
724|21155|21266|20060|t|2015-06-15|2015-10-11|2017-12-21|0|21266|6|1|1
664|21094|21205|20066|t|2015-06-16|2015-10-11|2017-12-21|0|21205|6|1|1
735|21168|21278|20060|t|2015-06-17|2015-10-11|2017-12-21|0|21278|6|1|1
692|21126|21236|20066|t|2015-06-17|2015-10-11|2017-12-21|0|21236|6|1|1
690|21126|21234|20060|t|2015-06-17|2015-10-11|2017-12-21|0|21234|6|1|1
681|21120|21226|20066|t|2015-06-17|2015-10-11|2017-12-21|0|21226|6|1|1
713|21145|21256|20060|t|2015-06-18|2015-10-11|2017-12-21|0|21256|6|1|1
716|21148|21259|20060|t|2015-06-19|2015-10-11|2017-12-21|0|21259|6|1|1
721|21150|21263|20066|t|2015-06-19|2015-10-11|2017-12-21|0|21263|6|1|1
697|21134|21242|20060|t|2015-06-22|2015-10-11|2017-12-21|0|21242|6|1|1
711|21143|21254|20060|t|2015-06-22|2015-10-11|2017-12-21|0|21254|6|1|1
737|21170|21280|20060|t|2015-06-23|2015-10-11|2017-12-21|0|21280|6|1|1
731|21164|21274|20060|t|2015-06-23|2015-10-11|2017-12-21|0|21274|6|1|1
699|21131|21244|20060|t|2015-06-23|2015-10-11|2017-12-21|0|21244|6|1|1
701|21136|21246|20060|t|2015-06-24|2015-10-11|2017-12-21|0|21246|6|1|1
700|21136|21245|20066|t|2015-06-24|2015-10-11|2017-12-21|0|21245|6|1|1
717|21149|21260|20060|t|2015-06-24|2015-10-11|2017-12-21|0|21260|6|1|1
702|21138|21247|20060|t|2015-06-24|2015-10-11|2017-12-21|0|21247|6|1|1
747|21178|21289|20066|t|2015-06-25|2015-10-11|2017-12-21|0|21289|6|1|1
698|21135|21243|20066|t|2015-06-26|2015-10-11|2017-12-21|0|21243|6|1|1
751|21182|21293|20066|t|2015-06-26|2015-10-11|2017-12-21|0|21293|6|1|1
732|21165|21275|20066|t|2015-06-26|2015-10-11|2017-12-21|0|21275|6|1|1
750|21181|21292|20066|t|2015-06-29|2015-10-11|2017-12-21|0|21292|6|1|1
687|21123|21231|20066|t|2015-06-29|2015-10-11|2017-12-21|0|21231|6|1|1
688|21124|21232|20066|t|2015-06-29|2015-10-11|2017-12-21|0|21232|6|1|1
703|21129|21238|20068|t|2015-06-30|2015-10-11|2017-12-21|0|21238|6|1|1
765|21197|21307|20060|t|2015-01-08|2015-10-11|2017-12-21|0|21307|6|1|1
769|21201|21311|20025|t|2015-01-09|2015-10-11|2017-12-21|0|21311|6|1|1
630|21036|21144|20018|t|2015-01-12|2015-10-11|2017-12-21|0|21144|6|1|1
776|21229|21339|20025|f|2015-10-11|2015-10-11|2017-12-21|0|21339|6|1|1
782|21279|21388|20029|t|2015-01-19|2015-10-11|2017-12-21|0|21388|6|1|1
787|21306|21422|20025|t|2015-01-20|2015-10-11|2017-12-21|0|21422|6|1|1
786|21306|21421|20025|t|2015-01-20|2015-10-11|2017-12-21|0|21421|6|1|1
778|21266|21373|20025|t|2015-01-20|2015-10-11|2017-12-21|0|21373|6|1|1
785|21304|21417|20029|t|2015-01-20|2015-10-11|2017-12-21|0|21417|6|1|1
801|21347|21463|20018|t|2015-01-21|2015-10-11|2017-12-21|0|21463|6|1|1
804|21115|21470|20025|t|2015-01-21|2015-10-11|2017-12-21|0|21470|6|1|1
805|21374|21492|20029|t|2015-01-22|2015-10-11|2017-12-21|0|21492|6|1|1
771|21209|21318|20029|t|2015-01-25|2015-10-11|2017-12-21|0|21318|6|1|1
812|21413|21537|20018|t|2015-01-26|2015-10-11|2017-12-21|0|21537|6|1|1
814|9275|21539|20018|t|2015-01-26|2015-10-11|2017-12-21|0|21539|6|1|1
806|21401|21523|20029|t|2015-01-29|2015-10-11|2017-12-21|0|21523|6|1|1
815|21422|21545|20025|t|2015-01-30|2015-10-11|2017-12-21|0|21545|6|1|1
828|21483|21606|20025|t|2015-01-30|2015-10-11|2017-12-21|0|21606|6|1|1
816|21443|21568|20070|t|2015-02-03|2015-10-11|2017-12-21|0|21568|6|1|1
835|21505|21632|20025|t|2015-02-04|2015-10-11|2017-12-21|0|21632|6|1|1
838|21517|21648|20018|t|2015-02-04|2015-10-11|2017-12-21|0|21648|6|1|1
826|21474|21598|20025|t|2015-01-15|2015-10-11|2017-12-21|0|21598|6|1|1
808|21404|21526|20029|t|2015-02-03|2015-10-11|2017-12-21|0|21526|6|1|1
827|21475|21599|20025|t|2015-02-05|2015-10-11|2017-12-21|0|21599|6|1|1
837|21515|21647|20025|t|2015-02-05|2015-10-11|2017-12-21|0|21647|6|1|1
833|21496|21621|20025|t|2015-02-04|2015-10-11|2017-12-21|0|21621|6|1|1
832|21496|21620|20025|t|2015-02-04|2015-10-11|2017-12-21|0|21620|6|1|1
841|21550|21683|20029|t|2015-02-09|2015-10-11|2017-12-21|0|21683|6|1|1
853|21589|21736|20018|t|2015-02-06|2015-10-11|2017-12-21|0|21736|6|1|1
869|21586|21754|20018|t|2015-02-10|2015-10-11|2017-12-21|0|21754|6|1|1
858|21586|21752|20018|t|2015-02-10|2015-10-11|2017-12-21|0|21752|6|1|1
859|21604|21753|20029|t|2015-02-10|2015-10-11|2017-12-21|0|21753|6|1|1
817|21349|21522|20018|t|2015-02-11|2015-10-11|2017-12-21|0|21522|6|1|1
792|21331|21447|20029|t|2015-02-11|2015-10-11|2017-12-21|0|21447|6|1|1
871|21619|21768|20029|t|2015-02-12|2015-10-11|2017-12-21|0|21768|6|1|1
875|21626|21774|20029|t|2015-02-12|2015-10-11|2017-12-21|0|21774|6|1|1
878|21632|21782|20034|t|2015-02-12|2015-10-11|2017-12-21|0|21782|6|1|1
882|21648|21798|20029|t|2015-02-12|2015-10-11|2017-12-21|0|21798|6|1|1
879|21633|21783|20029|t|2015-02-13|2015-10-11|2017-12-21|0|21783|6|1|1
884|21656|21812|20029|t|2015-02-14|2015-10-11|2017-12-21|0|21812|6|1|1
885|21658|21815|20029|t|2015-02-14|2015-10-11|2017-12-21|0|21815|6|1|1
872|21620|21769|20029|t|2015-02-14|2015-10-11|2017-12-21|0|21769|6|1|1
886|21661|21816|20029|t|2015-02-14|2015-10-11|2017-12-21|0|21816|6|1|1
881|21637|21786|20029|t|2015-02-13|2015-10-11|2017-12-21|0|21786|6|1|1
896|21681|21840|20059|t|2015-02-16|2015-10-11|2017-12-21|0|21840|6|1|1
783|21284|21395|20018|t|2015-02-16|2015-10-11|2017-12-21|0|21395|6|1|1
784|21284|21396|20018|t|2015-02-16|2015-10-11|2017-12-21|0|21396|6|1|1
901|21692|21851|20034|t|2015-02-17|2015-10-11|2017-12-21|0|21851|6|1|1
809|21410|21534|20025|t|2015-02-03|2015-10-11|2017-12-21|0|21534|6|1|1
910|21701|21863|20018|t|2015-02-17|2015-10-11|2017-12-21|0|21863|6|1|1
905|21696|21856|20034|t|2015-02-17|2015-10-11|2017-12-21|0|21856|6|1|1
819|21457|21580|20059|t|2015-02-18|2015-10-11|2017-12-21|0|21580|6|1|1
914|21711|21876|20034|t|2015-02-18|2015-10-11|2017-12-21|0|21876|6|1|1
847|21491|21660|20029|t|2015-02-18|2015-10-11|2017-12-21|0|21660|6|1|1
850|2580|21729|20018|t|2015-02-18|2015-10-11|2017-12-21|0|21729|6|1|1
916|21715|21881|20018|t|2015-02-18|2015-10-11|2017-12-21|0|21881|6|1|1
921|21719|21887|20018|t|2015-02-18|2015-10-11|2017-12-21|0|21887|6|1|1
924|21578|21718|20018|t|2015-02-19|2015-10-11|2017-12-21|0|21718|6|1|1
928|21740|21916|20049|f|2015-10-11|2015-10-11|2017-12-21|0|21916|6|1|1
930|21746|21926|20049|f|2015-10-11|2015-10-11|2017-12-21|0|21926|6|1|1
927|21737|21909|20029|t|2015-02-24|2015-10-11|2017-12-21|0|21909|6|1|1
870|21617|21765|20034|t|2015-02-26|2015-10-11|2017-12-21|0|21765|6|1|1
911|21704|21866|20034|t|2015-02-26|2015-10-11|2017-12-21|0|21866|6|1|1
887|21662|21817|20059|t|2015-02-26|2015-10-11|2017-12-21|0|21817|6|1|1
929|21745|21924|20029|t|2015-02-26|2015-10-11|2017-12-21|0|21924|6|1|1
908|21700|21860|20034|t|2015-02-27|2015-10-11|2017-12-21|0|21860|6|1|1
922|21700|21889|20034|t|2015-02-28|2015-10-11|2017-12-21|0|21889|6|1|1
883|21655|21811|20029|t|2015-02-26|2015-10-11|2017-12-21|0|21811|6|1|1
934|21679|21838|20029|t|2015-02-28|2015-10-11|2017-12-21|0|21838|6|1|1
912|20300|20308|20034|t|2015-02-28|2015-10-11|2017-12-21|0|20308|6|1|1
888|21673|21832|20070|t|2015-02-28|2015-10-11|2017-12-21|0|21832|6|1|1
893|8987|8573|20034|t|2015-03-02|2015-10-11|2017-12-21|0|8573|6|1|1
907|11031|21858|20034|t|2015-03-02|2015-10-11|2017-12-21|0|21858|6|1|1
877|21628|21779|20034|t|2015-03-03|2015-10-11|2017-12-21|0|21779|6|1|1
857|21601|21747|20059|t|2015-03-03|2015-10-11|2017-12-21|0|21747|6|1|1
4841|21117|26562|20262|t|2017-02-21|2017-12-21|2017-12-21|-4500|26562|1|3|1
880|21636|21785|20034|t|2015-03-10|2015-10-11|2017-12-21|0|21785|6|1|1
854|21594|21741|20070|t|2015-03-11|2015-10-11|2017-12-21|0|21741|6|1|1
839|21518|21650|20018|t|2015-03-18|2015-10-11|2017-12-21|0|21650|6|1|1
899|21688|21847|20018|t|2015-02-16|2015-10-11|2017-12-21|0|21847|6|1|1
770|21207|21317|20018|t|2015-03-20|2015-10-11|2017-12-21|0|21317|6|1|1
891|21676|21835|20018|t|2015-03-23|2015-10-11|2017-12-21|0|21835|6|1|1
834|21506|21631|20070|t|2015-03-27|2015-10-11|2017-12-21|0|21631|6|1|1
795|21196|21305|20070|t|2015-04-07|2015-10-11|2017-12-21|0|21305|6|1|1
829|21335|21451|20070|t|2015-04-08|2015-10-11|2017-12-21|0|21451|6|1|1
818|21447|21572|20070|t|2015-04-10|2015-10-11|2017-12-21|0|21572|6|1|1
797|21342|21459|20070|t|2015-04-10|2015-10-11|2017-12-21|0|21459|6|1|1
781|21274|21382|20070|t|2015-04-13|2015-10-11|2017-12-21|0|21382|6|1|1
843|21553|21689|20070|t|2015-04-14|2015-10-11|2017-12-21|0|21689|6|1|1
796|21337|21453|20070|t|2015-04-15|2015-10-11|2017-12-21|0|21453|6|1|1
848|21580|21722|20070|t|2015-04-17|2015-10-11|2017-12-21|0|21722|6|1|1
931|21460|21586|20070|t|2015-04-17|2015-10-11|2017-12-21|0|21586|6|1|1
779|21267|21375|20070|t|2015-04-17|2015-10-11|2017-12-21|0|21375|6|1|1
925|21693|21853|20070|t|2015-04-10|2015-10-11|2017-12-21|0|21853|6|1|1
777|21247|21358|20070|t|2015-04-20|2015-10-11|2017-12-21|0|21358|6|1|1
864|21326|21440|20063|t|2015-04-20|2015-10-11|2017-12-21|0|21440|6|1|1
933|21749|21931|20070|t|2015-04-21|2015-10-11|2017-12-21|0|21931|6|1|1
920|21717|21885|20070|t|2015-04-14|2015-10-11|2017-12-21|0|21885|6|1|1
846|21575|21714|20070|t|2015-04-21|2015-10-11|2017-12-21|0|21714|6|1|1
876|21622|21772|20070|t|2015-04-27|2015-10-11|2017-12-21|0|21772|6|1|1
868|21075|21184|20063|t|2015-05-04|2015-10-11|2017-12-21|0|21184|6|1|1
860|21559|21696|20063|t|2015-05-05|2015-10-11|2017-12-21|0|21696|6|1|1
861|21200|21310|20063|t|2015-05-05|2015-10-11|2017-12-21|0|21310|6|1|1
865|8354|21299|20063|t|2015-05-07|2015-10-11|2017-12-21|0|21299|6|1|1
866|21206|21315|20063|t|2015-05-08|2015-10-11|2017-12-21|0|21315|6|1|1
863|21268|21376|20063|t|2015-05-11|2015-10-11|2017-12-21|0|21376|6|1|1
890|21674|21834|20049|t|2015-06-11|2015-10-11|2017-12-21|0|21834|6|1|1
939|21762|21945|20034|t|2015-02-26|2015-10-11|2017-12-21|0|21945|6|1|1
940|21772|21954|20018|t|2015-02-26|2015-10-11|2017-12-21|0|21954|6|1|1
913|20384|21871|20034|t|2015-02-26|2015-10-11|2017-12-21|0|21871|6|1|1
957|9593|22044|20034|t|2015-03-04|2015-10-11|2017-12-21|0|22044|6|1|1
959|21849|22051|20070|t|2015-03-05|2015-10-11|2017-12-21|0|22051|6|1|1
962|20305|22065|20034|t|2015-03-06|2015-10-11|2017-12-21|0|22065|6|1|1
963|21280|21390|20070|t|2015-03-06|2015-10-11|2017-12-21|0|21390|6|1|1
960|21677|21836|20034|t|2015-03-07|2015-10-11|2017-12-21|0|21836|6|1|1
968|20410|22091|20034|t|2015-03-10|2015-10-11|2017-12-21|0|22091|6|1|1
970|21884|22094|20034|t|2015-03-10|2015-10-11|2017-12-21|0|22094|6|1|1
969|21883|22092|20034|t|2015-03-10|2015-10-11|2017-12-21|0|22092|6|1|1
972|21847|22103|20018|t|2015-03-11|2015-10-11|2017-12-21|0|22103|6|1|1
987|20030|22146|20049|f|2015-10-11|2015-10-11|2017-12-21|0|22146|6|1|1
990|21926|22155|20018|t|2015-03-18|2015-10-11|2017-12-21|0|22155|6|1|1
994|21932|22164|20018|t|2015-03-18|2015-10-11|2017-12-21|0|22164|6|1|1
995|21934|22167|20018|t|2015-03-18|2015-10-11|2017-12-21|0|22167|6|1|1
996|21935|22168|20018|t|2015-03-18|2015-10-11|2017-12-21|0|22168|6|1|1
992|21931|22162|20063|t|2015-03-18|2015-10-11|2017-12-21|0|22162|6|1|1
988|21924|22151|20018|t|2015-03-18|2015-10-11|2017-12-21|0|22151|6|1|1
999|21938|22173|20063|t|2015-03-19|2015-10-11|2017-12-21|0|22173|6|1|1
1000|21941|22174|20018|t|2015-03-19|2015-10-11|2017-12-21|0|22174|6|1|1
998|21936|22171|20070|t|2015-03-19|2015-10-11|2017-12-21|0|22171|6|1|1
978|21908|22128|20018|t|2015-03-20|2015-10-11|2017-12-21|0|22128|6|1|1
977|21908|22127|20018|t|2015-03-20|2015-10-11|2017-12-21|0|22127|6|1|1
966|7447|22087|20063|t|2015-03-20|2015-10-11|2017-12-21|0|22087|6|1|1
1004|21947|22182|20018|t|2015-03-20|2015-10-11|2017-12-21|0|22182|6|1|1
1005|21948|22183|20018|t|2015-03-20|2015-10-11|2017-12-21|0|22183|6|1|1
1007|21950|22187|20018|t|2015-03-20|2015-10-11|2017-12-21|0|22187|6|1|1
976|21899|22120|20018|t|2015-03-20|2015-10-11|2017-12-21|0|22120|6|1|1
1006|21949|22186|20018|t|2015-03-20|2015-10-11|2017-12-21|0|22186|6|1|1
1014|5341|5429|167|f|2015-10-11|2015-10-11|2017-12-21|0|5429|6|1|1
1015|5135|5219|167|f|2015-10-11|2015-10-11|2017-12-21|0|5219|6|1|1
1016|5284|5373|167|f|2015-10-11|2015-10-11|2017-12-21|0|5373|6|1|1
1017|5175|5259|167|f|2015-10-11|2015-10-11|2017-12-21|0|5259|6|1|1
1018|5322|5413|167|f|2015-10-11|2015-10-11|2017-12-21|0|5413|6|1|1
1019|5283|5370|167|f|2015-10-11|2015-10-11|2017-12-21|0|5370|6|1|1
1020|5138|5222|167|f|2015-10-11|2015-10-11|2017-12-21|0|5222|6|1|1
1021|5225|5313|167|f|2015-10-11|2015-10-11|2017-12-21|0|5313|6|1|1
1022|5278|5364|167|f|2015-10-11|2015-10-11|2017-12-21|0|5364|6|1|1
1023|5285|5374|167|f|2015-10-11|2015-10-11|2017-12-21|0|5374|6|1|1
1024|2670|5182|167|f|2015-10-11|2015-10-11|2017-12-21|0|5182|6|1|1
1025|5133|5217|167|f|2015-10-11|2015-10-11|2017-12-21|0|5217|6|1|1
1026|5142|5225|167|f|2015-10-11|2015-10-11|2017-12-21|0|5225|6|1|1
1027|2950|5408|167|f|2015-10-11|2015-10-11|2017-12-21|0|5408|6|1|1
